Country,City,University,CV_team_name,CV_link,EV_team_name,EV_link,DV_team_name,DV_link
United States,Columbia,University of South Carolina,WRL-Combustion,https://fs-world.org/p2.php?u=491&c=1,,,,
United States,Columbus,The Ohio State University (Columbus),Formula Buckeyes,https://tid.fsg.one/332,,,,
United States,Cookeville,Tennessee Technological University,WRL-Combustion,https://fs-world.org/p2.php?u=385&c=1,,,,
United States,Corvallis,Oregon State University (Corvallis),Global Formula Racing (US),https://tid.fsg.one/189,Global-Formula-Racing (US),https://tid.fsg.one/385,Global-Formula-Racing (US),https://tid.fsg.one/1046
United States,Dallas,Southern Methodist University (Dallas),WRL-Combustion,https://fs-world.org/p2.php?u=1021&c=1,,,,
United States,Dartmouth,University of Massachusetts Dartmouth,WRL-Combustion,https://fs-world.org/p2.php?u=796&c=1,,,,
United States,Davis,University of California Davis,WRL-Combustion,https://fs-world.org/p2.php?u=412&c=1,WRL-Electric,https://fs-world.org/p2.php?u=412&c=2,,
United States,Daytona Beach,Embry-Riddle Aeronautical University,WRL-Combustion,https://fs-world.org/p2.php?u=237&c=1,,,,
United States,Dearborn,The University of Michigan-Dearborn,The University of Michigan Dearborn Formula SAE,https://tid.fsg.one/328,The University of Michigan Dearborn Formula SAE Electric Racing Team,https://tid.fsg.one/363,,
United States,DeKalb,Northern Illinois University,WRL-Combustion,https://fs-world.org/p2.php?u=352&c=1,,,,
United States,Denton,University of North Texas (Denton),WRL-Combustion,https://fs-world.org/p2.php?u=839&c=1,,,,
United States,Denver,Regis University,Regis Uni FS Team,https://tid.fsg.one/756,,,,
United States,Denver,University of Colorado Denver,WRL-Combustion,https://fs-world.org/p2.php?u=474&c=1,,,,
United States,Detroit,Wayne State University,WRL-Combustion,https://fs-world.org/p2.php?u=512&c=1,,,,
United States,Duluth,University of Minnesota Duluth,WRL-Combustion,https://fs-world.org/p2.php?u=565&c=1,,,,
United States,Durham,Duke University,WRL-Combustion,https://fs-world.org/p2.php?u=235&c=1,,,,
United States,Durham,University of New Hampshire,WRL-Combustion,https://fs-world.org/p2.php?u=430&c=1,,,,
United States,East Lansing,Michigan State University (East Lansing),Michigan State University Formula Racing Team,https://tid.fsg.one/171,,,,
United States,Easton,Lafayette College,WRL-Combustion,https://fs-world.org/p2.php?u=285&c=1,,,,
United States,Edwardsville,Southern Illinois University Edwardsville,WRL-Combustion,https://fs-world.org/p2.php?u=375&c=1,,,,
United States,Evanston,Northwestern University,WRL-Combustion,https://fs-world.org/p2.php?u=361&c=1,,,,
United States,Evansville,University of Evansville,WRL-Combustion,https://fs-world.org/p2.php?u=415&c=1,,,,
United States,Fargo,North Dakota State University,WRL-Combustion,https://fs-world.org/p2.php?u=360&c=1,,,,
United States,Flint,Kettering University,WRL-Combustion,https://fs-world.org/p2.php?u=250&c=1,,,,
United States,Fort Collins,Colorado State University,WRL-Combustion,https://fs-world.org/p2.php?u=224&c=1,,,,
United States,Fresno ,"California State University, Fresno",WRL-Combustion,https://fs-world.org/p2.php?u=188&c=1,,,,
United States,Fullerton,"California State University, Fullerton",Titan Racing Formula,https://tid.fsg.one/1180,,,,
United States,Gainesville,University of Florida,GatorMotorsports,https://tid.fsg.one/1197,,,CIMAR,https://tid.fsg.one/1168
United States,Golden,Colorado School of Mines,,,,,COMines,https://tid.fsg.one/1163
United States,Grand Forks,University of North Dakota,WRL-Combustion,https://fs-world.org/p2.php?u=433&c=1,,,,
United States,Grand Junction,Colorado Mesa University (Grand Junction),WRL-Combustion,https://fs-world.org/p2.php?u=949&c=1,,,,
United States,Greensboro,North Carolina Agricultural and Technical State University,WRL-Combustion,https://fs-world.org/p2.php?u=358&c=1,,,,
United States,Hammond,Purdue University - Calumet (Hammond),WRL-Combustion,https://fs-world.org/p2.php?u=1015&c=1,,,,
United States,Hanover,Dartmouth College,WRL-Combustion,https://fs-world.org/p2.php?u=232&c=1,,,,
United States,Hoboken,Stevens Institute of Technology,WRL-Combustion,https://fs-world.org/p2.php?u=378&c=1,,,,
United States,Holland,Hope College,WRL-Combustion,https://fs-world.org/p2.php?u=655&c=1,,,,
United States,Honolulu,University of Hawaii at Manoa,WRL-Combustion,https://fs-world.org/p2.php?u=419&c=1,,,,
United States,Houghton,Michigan Technological University,WRL-Combustion,https://fs-world.org/p2.php?u=307&c=1,,,,
United States,Houston,University of Houston,WRL-Combustion,https://fs-world.org/p2.php?u=420&c=1,,,,
United States,Huntsville,Alabama A&M University,WRL-Combustion,https://fs-world.org/p2.php?u=1200&c=1,,,,
United States,Huntsville,University of Alabama in Huntsville,WRL-Combustion,https://fs-world.org/p2.php?u=471&c=1,,,,
United States,Indianapolis,Indiana University – Purdue University Indianapolis,,,,,Purdue,https://tid.fsg.one/1183
United States,Iowa City,University of Iowa,WRL-Combustion,https://fs-world.org/p2.php?u=478&c=1,WRL-Electric,https://fs-world.org/p2.php?u=478&c=2,,
United States,Irvine,University of California Irvine,,,Anteater Racing,https://tid.fsg.one/1156,,
United States,Ithaca,Cornell University (Ithaca),Cornell University,https://tid.fsg.one/294,,,Driverless ONE,https://tid.fsg.one/1169
United States,Jacksonville,University of North Florida,WRL-Combustion,https://fs-world.org/p2.php?u=782&c=1,,,,
United States,Kalamazoo,Western Michigan University,WRL-Combustion,https://fs-world.org/p2.php?u=514&c=1,,,,
United States,Kennesaw,Kennesaw State University,WRL-Combustion,https://fs-world.org/p2.php?u=374&c=1,WRL-Electric,https://fs-world.org/p2.php?u=374&c=2,,
United States,Klamath Falls,Oregon Institute of Technology,WRL-Combustion,https://fs-world.org/p2.php?u=320&c=1,,,,
United States,Knoxville,Pellissippi State Community College (Knoxville),WRL-Combustion,https://fs-world.org/p2.php?u=1227&c=1,,,,
United States,La Jolla,University of California San Diego,WRL-Combustion,https://fs-world.org/p2.php?u=411&c=1,,,,
United States,Lafayette ,University of Louisiana at Lafayette,WRL-Combustion,https://fs-world.org/p2.php?u=481&c=1,,,,
United States,Laramie,University of Wyoming,WRL-Combustion,https://fs-world.org/p2.php?u=502&c=1,,,,
United States,Lawrence,University of Kansas (Lawrence),Jayhawk Motorsports,https://tid.fsg.one/106,Jayhawk Motorsports,https://tid.fsg.one/661,,
United States,Lexington,University of Kentucky,WRL-Combustion,https://fs-world.org/p2.php?u=479&c=1,,,,
United States,Lincoln,University of Nebraska–Lincoln,WRL-Combustion,https://fs-world.org/p2.php?u=794&c=1,,,,
United States,Long Beach,"California State University, Long Beach",WRL-Combustion,https://fs-world.org/p2.php?u=189&c=1,,,,
United States,Longview,LeTourneau University,WRL-Combustion,https://fs-world.org/p2.php?u=291&c=1,,,,
United States,Los Angeles,"California State University, Los Angeles",WRL-Combustion,https://fs-world.org/p2.php?u=718&c=1,,,,
United States,Los Angeles,Loyola Marymount University,WRL-Combustion,https://fs-world.org/p2.php?u=295&c=1,,,,
United States,Los Angeles,"University of California, Los Angeles",WRL-Combustion,https://fs-world.org/p2.php?u=896&c=1,,,,
United States,Los Angeles,University of Southern California,WRL-Combustion,https://fs-world.org/p2.php?u=441&c=1,,,,
United States,Louisville,University of Louisville,WRL-Combustion,https://fs-world.org/p2.php?u=423&c=1,,,,
United States,Lowell,University of Massachusetts Lowell,WRL-Combustion,https://fs-world.org/p2.php?u=426&c=1,,,,
United States,Lubbock,Texas Tech University,WRL-Combustion,https://fs-world.org/p2.php?u=387&c=1,,,,
United States,Madison,University of Wisconsin-Madison,University of Wisconsin-Madison Formula SAE,https://tid.fsg.one/91,,,,
United States,Manhattan,Kansas State University,WRL-Combustion,https://fs-world.org/p2.php?u=267&c=1,,,,
United States,Mankato,"Minnesota State University, Mankato",MNSU Motorsports,https://tid.fsg.one/1199,,,,
United States,Melbourne,Florida Institute of Technology,WRL-Combustion,https://fs-world.org/p2.php?u=244&c=1,,,,
United States,Miami,Florida International University,WRL-Combustion,https://fs-world.org/p2.php?u=245&c=1,,,,
United States,Middletown,Penn State Harrisburg (Middletown),WRL-Combustion,https://fs-world.org/p2.php?u=1066&c=1,,,,
United States,Milwaukee,Marquette University,WRL-Combustion,https://fs-world.org/p2.php?u=298&c=1,,,,
United States,Milwaukee,Milwaukee School of Engineering,WRL-Combustion,https://fs-world.org/p2.php?u=309&c=1,,,,
United States,Minneapolis,University of Minnesota Twin Cities,WRL-Combustion,https://fs-world.org/p2.php?u=428&c=1,,,,
United States,Mississippi State,Mississippi State University,WRL-Combustion,https://fs-world.org/p2.php?u=311&c=1,,,,
United States,Mobile,Spring Hill College,SpringHill FS,https://tid.fsg.one/755,,,,
United States,Monroe,Monroe County Community College,WRL-Combustion,https://fs-world.org/p2.php?u=313&c=1,,,,
United States,Morgantown,West Virginia University,WRL-Combustion,https://fs-world.org/p2.php?u=513&c=1,,,,
United States,Moscow,University of Idaho,WRL-Combustion,https://fs-world.org/p2.php?u=421&c=1,,,,
United States,Mt Pleasant,Central Michigan University (Mt Pleasant),WRL-Combustion,https://fs-world.org/p2.php?u=948&c=1,,,,
United States,Murfreesboro,Middle Tennessee State University,WRL-Combustion,https://fs-world.org/p2.php?u=308&c=1,,,,
United States,Nashville,Vanderbilt University,WRL-Combustion,https://fs-world.org/p2.php?u=506&c=1,,,,
United States,Needham,Olin College of Engineering (Needham),,,WRL-Electric,https://fs-world.org/p2.php?u=1071&c=2,,
United States,New York,City College of The City University of New York,WRL-Combustion,https://fs-world.org/p2.php?u=216&c=1,,,,
United States,New York,Columbia University,WRL-Combustion,https://fs-world.org/p2.php?u=225&c=1,,,,
United States,New York,Cooper Union,WRL-Combustion,https://fs-world.org/p2.php?u=227&c=1,,,,
United States,New York City,Vaughn College of Aeronautics and Technology (New York City),WRL-Combustion,https://fs-world.org/p2.php?u=1229&c=1,,,,
United States,Newark,New Jersey Institute of Technology,WRL-Combustion,https://fs-world.org/p2.php?u=347&c=1,,,,
United States,Newark,"Rutgers, The State University of New Jersey",WRL-Combustion,https://fs-world.org/p2.php?u=337&c=1,,,,
United States,Newark,University of Delaware,WRL-Combustion,https://fs-world.org/p2.php?u=414&c=1,,,,
United States,Norfolk,Old Dominion University,WRL-Combustion,https://fs-world.org/p2.php?u=319&c=1,,,,
United States,Norman,University of Oklahoma (Norman),Sooner Racing Team,https://tid.fsg.one/231,,,,
United States,Northridge,"California State University, Northridge",Matador Motorsports,https://tid.fsg.one/887,,,,
United States,Orem,Utah Valley University,UVU Racing,https://tid.fsg.one/665,,,,
United States,Orlando,University of Central Florida,Knight's Racing,https://tid.fsg.one/39,,,YC2020,https://tid.fsg.one/1155
United States,Orono,University of Maine,WRL-Combustion,https://fs-world.org/p2.php?u=783&c=1,,,,
United States,Oxford,Miami University,WRL-Combustion,https://fs-world.org/p2.php?u=356&c=1,,,,
United States,Pasadena,California Institute of Technology,,,WRL-Electric,https://fs-world.org/p2.php?u=1202&c=2,,
United States,Peoria,Bradley University,WRL-Combustion,https://fs-world.org/p2.php?u=183&c=1,,,,
United States,Philadelphia,Drexel University,Drexel Racing,https://tid.fsg.one/92,,,,
United States,Philadelphia,Philadelphia University,WRL-Combustion,https://fs-world.org/p2.php?u=898&c=1,,,,
United States,Philadelphia,Temple University,WRL-Combustion,https://fs-world.org/p2.php?u=384&c=1,,,,
United States,Philadelphia,University of Pennsylvania,,,Penn Electric Racing,https://tid.fsg.one/568,,
United States,Phoenix,Grand Canyon University (Phoenix),WRL-Combustion,https://fs-world.org/p2.php?u=1268&c=1,,,,
United States,Pittsburg,Pittsburg State University,WRL-Combustion,https://fs-world.org/p2.php?u=328&c=1,,,,
United States,Pittsburgh,Carnegie Mellon University,,,Carnegie Mellon Racing,https://tid.fsg.one/1196,,
United States,Pittsburgh,University of Pittsburgh,Panther Racing,https://tid.fsg.one/671,,,,
United States,Platteville,University of Wisconsin-Platteville,Pioneer Racing,https://tid.fsg.one/1221,,,,
United States,Pomona,"California State Polytechnic University, Pomona",Cal Poly Pomona Formula SAE,https://tid.fsg.one/197,,,,
United States,Portland,Portland State University,WRL-Combustion,https://fs-world.org/p2.php?u=331&c=1,,,,
United States,Portland,University of Portland,WRL-Combustion,https://fs-world.org/p2.php?u=488&c=1,,,,
United States,Potsdam,Clarkson University,WRL-Combustion,https://fs-world.org/p2.php?u=218&c=1,,,,
United States,Providence,Brown University,WRL-Combustion,https://fs-world.org/p2.php?u=185&c=1,,,,
United States,Provo,Brigham Young University,WRL-Combustion,https://fs-world.org/p2.php?u=184&c=1,,,,
United States,Pullman,Washington State University,WRL-Combustion,https://fs-world.org/p2.php?u=510&c=1,,,,
United States,Raleigh,North Carolina State University,WRL-Combustion,https://fs-world.org/p2.php?u=359&c=1,,,,
United States,Rapid City,South Dakota School of Mines and Technology,WRL-Combustion,https://fs-world.org/p2.php?u=371&c=1,,,,
United States,Richardson,The University of Texas at Dallas,WRL-Combustion,https://fs-world.org/p2.php?u=1201&c=1,,,,
United States,Richmond,Virginia Commonwealth University (Richmond),WRL-Combustion,https://fs-world.org/p2.php?u=1266&c=1,,,,
United States,Riverside,California Baptist University (Riverside),WRL-Combustion,https://fs-world.org/p2.php?u=1072&c=1,,,,
United States,Riverside,"University of California, Riverside",WRL-Combustion,https://fs-world.org/p2.php?u=572&c=1,WRL-Electric,https://fs-world.org/p2.php?u=572&c=2,,
United States,Rochester,Oakland University (Rochester),Oakland University Formula SAE,https://tid.fsg.one/981,,,,
United States,Rochester,Rochester Institute of Technology,Rochester Institute of Technology,https://tid.fsg.one/105,,,,
United States,Rolla,Missouri University of Science and Technology,Missouri Science and Technology Racing,https://tid.fsg.one/462,,,,
United States,Sacramento,"California State University, Sacramento",WRL-Combustion,https://fs-world.org/p2.php?u=191&c=1,,,,
United States,Saginaw,Saginaw Valley State University,WRL-Combustion,https://fs-world.org/p2.php?u=340&c=1,,,,
United States,Saint Paul,University of St. Thomas,WRL-Combustion,https://fs-world.org/p2.php?u=781&c=1,,,,
United States,Salt Lake City,University of Utah,WRL-Combustion,https://fs-world.org/p2.php?u=499&c=1,WRL-Electric,https://fs-world.org/p2.php?u=499&c=2,,
United States,San Antonio,University of Texas at San Antonio,WRL-Combustion,https://fs-world.org/p2.php?u=444&c=1,WRL-Electric,https://fs-world.org/p2.php?u=444&c=2,,
United States,San Diego,San Diego State University,WRL-Combustion,https://fs-world.org/p2.php?u=342&c=1,WRL-Electric,https://fs-world.org/p2.php?u=342&c=2,,
United States,San José,San José State University,Spartan Racing,https://tid.fsg.one/697,Spartan Racing Electric,https://tid.fsg.one/692,,
United States,San Luis Obispo,California State Polytechnic University - San Luis Obispo,,,Cal Poly Racing,https://tid.fsg.one/573,,
United States,San Marcos,Texas State University,WRL-Combustion,https://fs-world.org/p2.php?u=1067&c=1,,,,
United States,Sankt Louis,Saint Louis University,WRL-Combustion,https://fs-world.org/p2.php?u=326&c=1,,,,
United States,Santa Barbara ,University of California Santa Barbara,WRL-Combustion,https://fs-world.org/p2.php?u=473&c=1,,,,
United States,Santa Clara,Santa Clara University,WRL-Combustion,https://fs-world.org/p2.php?u=363&c=1,,,,
United States,Santa Cruz,University of California - Santa Cruz,,,WRL-Electric,https://fs-world.org/p2.php?u=1269&c=2,,
United States,Schenectady,Union College,WRL-Combustion,https://fs-world.org/p2.php?u=401&c=1,,,,
United States,Seattle,University of Washington (Seattle),UWashington Formula Motorsports,https://tid.fsg.one/415,UW Formula Motorsports,https://tid.fsg.one/542,,
United States,Southfield,Lawrence Technological University,Blue Devil Motorsports,https://tid.fsg.one/319,,,,
United States,St. Cloud,St. Cloud State University,WRL-Combustion,https://fs-world.org/p2.php?u=377&c=1,,,,
United States,St. Louis,Washington University in St. Louis,WRL-Combustion,https://fs-world.org/p2.php?u=511&c=1,,,,
United States,Statesboro,Georgia Southern University,WRL-Combustion,https://fs-world.org/p2.php?u=248&c=1,,,,
United States,Stillwater,Oklahoma State University - Stillwater,WRL-Combustion,https://fs-world.org/p2.php?u=318&c=1,,,,
United States,Storrs,University of Connecticut,WRL-Combustion,https://fs-world.org/p2.php?u=475&c=1,,,,
United States,Syracuse,Syracuse University,WRL-Combustion,https://fs-world.org/p2.php?u=381&c=1,,,,
United States,Tallahassee,FAMU-FSU College of Engineering,WRL-Combustion,https://fs-world.org/p2.php?u=240&c=1,,,,
United States,Tampa,University of South Florida,University of South Florida,https://tid.fsg.one/522,,,,
United States,Tempe,Arizona State University,WRL-Combustion,https://fs-world.org/p2.php?u=178&c=1,,,,
United States,Terre Haute,Rose-Hulman Institute of Technology,WRL-Combustion,https://fs-world.org/p2.php?u=338&c=1,,,,
United States,Thibodaux,Nicholls State University,WRL-Combustion,https://fs-world.org/p2.php?u=350&c=1,,,,
United States,Toledo,University of Toledo,WRL-Combustion,https://fs-world.org/p2.php?u=445&c=1,,,,
United States,Troy,Hudson Valley Community College,Loki Motorsports,https://tid.fsg.one/288,,,,
United States,Troy,Rensselaer Polytechnic Institute,WRL-Combustion,https://fs-world.org/p2.php?u=335&c=1,,,,
United States,Tucson,University of Arizona,WRL-Combustion,https://fs-world.org/p2.php?u=407&c=1,,,,
United States,Tuscaloosa,University of Alabama,WRL-Combustion,https://fs-world.org/p2.php?u=405&c=1,,,,
United States,University Park,Pennsylvania State University,Penn State Formula Racing,https://tid.fsg.one/991,,,,
United States,Urbana,University of Illinois at Urbana-Champaign,Illini Motorsport,https://tid.fsg.one/310,,,,
United States,Villanova,Villanova University,WRL-Combustion,https://fs-world.org/p2.php?u=563&c=1,,,,
United States,West Hartford,University of Hartford,WRL-Combustion,https://fs-world.org/p2.php?u=418&c=1,,,,
United States,West Lafayette,Purdue University - West Lafayette,Purdue FSAE,https://tid.fsg.one/567,,,Black-and-Gold-Autonomous-Racing-Team,https://tid.fsg.one/1178
United States,Wichita,Wichita State University,WRL-Combustion,https://fs-world.org/p2.php?u=516&c=1,,,,
United States,Worcester,Worcester Polytechnic Institute,WRL-Combustion,https://fs-world.org/p2.php?u=517&c=1,,,,
United States,York,York College of Pennsylvania,WRL-Combustion,https://fs-world.org/p2.php?u=520&c=1,,,,
Venezuela,Barquisimeto,Universidad Nacional Experimental Politécnica,WRL-Combustion,https://fs-world.org/p2.php?u=458&c=1,,,,
Venezuela,Baruta,Universidad Simón Bolívar,F-SAE USB,https://tid.fsg.one/192,,,,
Venezuela,Caracas,Universidad Católica Andrés Bello,WRL-Combustion,https://fs-world.org/p2.php?u=455&c=1,,,,
Venezuela,Caracas,Universidad Central de Venezuela,WRL-Combustion,https://fs-world.org/p2.php?u=456&c=1,,,,
Venezuela,Caracas,Universidad Metropolitana,WRL-Combustion,https://fs-world.org/p2.php?u=451&c=1,,,,
Venezuela,Cumaná,Universidad de Oriente Venezuela,WRL-Combustion,https://fs-world.org/p2.php?u=450&c=1,,,,
Venezuela,Maracaibo,Universidad del Zulia,Formula SAE-LUZ,https://tid.fsg.one/165,,,,
